Sensor_ID,Timestamp,Raw_Value,Auth_Signature
Sensor_Alpha,1773038187,20.93,8d3d26e5dbd22f273a219046bfe3be8b9aa1e0ad755aab7557b94c583ff55467
Sensor_Beta,1773038189,19.84,460c654d0757d1aa2216946fd739b5c7db84852e770927a6aa74f16da75198da
Sensor_Gamma,1773038190,19.5,43ad004b3e4c5689fe8f985413ea3b46daee8a22d5ac60655c13001f62387fbe
Sensor_Delta,1773038191,19.83,ea78f517dcd36b0c2503fd03c0e7677f27b3f89fc6d4a4d786127213e5a998a7
Sensor_Gamma,1773038194,19.64,8f6551880ad24967b063c2dfd896e06b823460e2ee7cdc9b98c20adb048f6221
Sensor_Beta,1773038198,20.46,dd4798a323cbf80e44a1d59716780a58df90f43d641d5aeaa8618292bf9ddd2f
Sensor_Alpha,1773038202,19.14,eca3d7d99f6ad5734011c8bb3640408b3ed7a97bef7446ee1b229186917452f3
Sensor_Alpha,1773038204,18.9,b8dac5cb486e24e960a6aaa288b773bd217bf868d0e9379249ac4154206e0cf4
Sensor_Alpha,1773038205,20.07,b20f286de53b3009c04ca9dcabec36f4faf718dc94dcd4b5a722703655afd176
Sensor_Gamma,1773038206,19.02,f54535164a1c4c3af38a34381177e4cfff417371aa525f3127f0f1b0378c8847
Sensor_Delta,1773038210,20.08,690409676fe072072f3afc7c7a6733edda8da32fde5fdc30d21647cfff4aee14
Sensor_Gamma,1773038211,20.24,e5e3f34a3c24230424946849f14c434fc7f59dee919836abcffc82887b274810
Sensor_Gamma,1773038215,21.21,2f3f7293010dfecf9647e8a651bc86f0967b63a65d7c89697f5dbca9bb86ce18
Sensor_Gamma,1773038217,20.78,686c918f6423db41f339af663079b03b4c0780844e9260c25289ad111a435782
Sensor_Delta,1773038220,21.37,8feb01121e71b673aa3cc04781df6758bb3e78a2e1aeba2310957131fe9ca5a4
Sensor_Gamma,1773038224,22.23,7c6fa25a65fd25aed01f1734ba439cee7cea6e624e61821bbb6f4bbf68105ad5
Sensor_Alpha,1773038228,22.58,6a31630d6e5b951bf54687af9564da79e5e827a78c174e41d21272d4f4f8bf5d
Sensor_Beta,1773038229,23.18,f81f1d2dd60575dea50d5d3ea603c160bb53de6e8d2671bfc5a085152ea3275f
Sensor_Delta,1773038231,22.52,dd19af1de88c63246ad27889815875079809d66e36752e0180277fa4285eddd9
Sensor_Beta,1773038233,21.05,19a41500a7117dab0f6323a4facce0a37918b7af45969a8ddc41c9bbc15149c7
Sensor_Alpha,1773038236,19.73,7168407a4d1f831661f8dba360e3849cede48abe61a54cc7920f514073d864bc
Sensor_Delta,1773038239,19.19,d8093fb7d451681917034d0104f64760bc3cede8e2fb964e00a61a8eca44b014
Sensor_Gamma,1773038240,18.92,973a0492b7a8a2b704642d88cad9ce40e25f332351eab963780f31c5d4279f64
Sensor_Beta,1773038243,19.34,1178bc8a194d8b527c6f8c8595967ac7e4d23157e95c0c156690a8415a3f4abd
Sensor_Beta,1773038244,18.49,71cdc487f51653c576a1f040d8b4de0ec5f9c9fea445ed9504517291a2b0b570
Sensor_Alpha,1773038247,17.2,16bcf75f00da1cdcbd4d44cffe196435117d257f8275b936eb45d25416e3edda
Sensor_Beta,1773038251,18.54,04022540ad5558dba47478868a85c3117d53ebbb48de261d9b709c0778027f32
Sensor_Alpha,1773038255,17.92,9e043a938e512882ceca28f9a4017c099d9d0378c800c0e745975d48002e6702
Sensor_Alpha,1773038256,18.05,df0fcbf3b34b965d4f8baf9ca8b9cade90713542c8ed140b721ce096d4e27d8e
Sensor_Delta,1773038260,17.41,69ffe95ed057aaeeff9836f13d299a4f1039f9d3ccc9908e59219ce8bb165d5f
Sensor_Alpha,1773038261,17.46,969a7748102a3f56f07e713374626ea95e4d77742c3cc6b7e00f9239eb8a8f92
Sensor_Gamma,1773038262,16.68,7d63c2cfb79368a7dca619a7d6957dacb1ced866c2265f5f0a97dacf64402606
Sensor_Alpha,1773038265,17.78,deadbeef1ef91b171d05a5d06b51fe3ee6352dc12135cca9061d618693caecae
Sensor_Gamma,1773038267,18.6,0fd5ab20b32bb902434dd57892a412396ca0d450756478c14db8c78727d688d3
Sensor_Beta,1773038268,18.92,973a0492b7a8a2b704642d88cad9ce40e25f332351eab963780f31c5d4279f64
Sensor_Gamma,1773038271,19.12,9ca9e8abc21c7deb1b337e25308807471f3a1107744610a62d75e702825858b8
Sensor_Beta,1773038273,19.28,38b1bb32bd8ca5a60131748de47acab97d3ca3b68f516b186f50e3bbc8befa08
Sensor_Alpha,1773038277,20.3,ced812ab0f0aa1985c12fef9e286d3cf34a9943c07be3e52770a44131d953c69
Sensor_Gamma,1773038281,19.55,79333c1e24b6f72ec87def085249b3e4f80fb7889f0f2a51aeaf2fe52e3a3d88
Sensor_Alpha,1773038285,20.13,7d72b37f258b2daa8a908f9ec87eb3e7999c2483e65a6891378a791567a53a22
Sensor_Alpha,1773038288,19.07,f843f5f23bc51a57ab8d45acfe4226a343ae41f62003d1abe06bb6bf3deb8481
Sensor_Alpha,1773038291,20.12,b5d005f43e7ebc11c5b4fb4bcf5b665221f94a862b170c0582d8be22ba4f7fa6
Sensor_Alpha,1773038295,20.81,59ffce5331b04f65158678007c03989732c3290b8ed7d7673b0be445ed9d97bb
Sensor_Gamma,1773038299,19.76,e2791ddfb15753e5ab5a1965fd9ff4ddfab1874bc4d55380390ace71ea441a6b
Sensor_Gamma,1773038300,19.57,9cc77e71e3e0a1db896a0c01dad4b86cc2466238b918e0c6e702c2c09fb24107
Sensor_Alpha,1773038301,19.36,1ba6839a55664a36e6f4c16bf45fde1cf47264ed7796741ee0e0748ef32588ec
Sensor_Beta,1773038305,18.37,4f64f56cb9b1a163caa7180c75da7b693fd565e9419ebb18a5ddb9b64eb0e82c
Sensor_Delta,1773038306,17.29,4f3e8bd4558e0a429d82180147bc43bba557cb24c53c8a538505413bba219dc1
Sensor_Delta,1773038309,16.28,fc86b70508c57a3f2093d49780bd7304c29ecedbb8fefa4ce6633e95f6d4144a
Sensor_Alpha,1773038313,17.14,f160589fe443878c7bd08f70e7059a0cec2d8c8d66ba512940047ef29f768569
Sensor_Beta,1773038316,16.2,65e4f8150372cb6cf1b21e1641fae6e1b2cddc7cc973ca29402171fdb8d507a0
Sensor_Beta,1773038317,17.32,deadbeef4b74055566b33f57800600c846f8a414e3ce36cfaf136f21fb3732c5
Sensor_Alpha,1773038321,17.63,f599cffafc9c43d59411635d177a5f2c1f8184a145ed9e31fec3ae34f6d7ff8a
Sensor_Alpha,1773038323,17.67,692bcf23fa6094d800836f18440684676837b0a441d8aeb88eed1d3e6dd9bba1
Sensor_Delta,1773038326,16.99,1c422b9b64545830c864f5e8c3e3a61e06b2da359de21c75431fc9a8b35b66a6
Sensor_Beta,1773038328,15.5,c73d23347296b2e82cf1cb23dea5cd1e71855bdac6257269e10a8f62957570da
Sensor_Alpha,1773038330,14.86,80c844ef00e71650128b24ea7d9c6fe07d12f756c767683a90d56327ef5ca297
Sensor_Delta,1773038332,15.31,7f59b5aa4592d65eef38ed5595b23f08d194894f52ab859060b13b9275e902fd
Sensor_Beta,1773038336,14.63,cabc8a868520caf288f4bb4137417c9e3a923b3797a2587ffcc2eff0496576c8
Sensor_Gamma,1773038337,14.2,56dd2ee7259e7f5fdea6009f340ae87623f9d3a289c1a510313c0b21a7b8dc82
Sensor_Gamma,1773038340,14.51,b67c811bd8950d647a92ab1c01d659ca98dfec8c14d77005837535dbf7e66b10
Sensor_Gamma,1773038342,14.56,d6891d3ac190d103a78d02726f680dceeb0408108bb765c16caaa014576c3275
Sensor_Delta,1773038346,14.76,be9d4727fa62091cf90ab0df7e2a4369449c58cd0e41bd87b719552344627158
Sensor_Beta,1773038350,13.86,ebe86a75c48083c227e49c396c851f5b0be64e7c03ed415b1f7a9fd52092dfaa
Sensor_Delta,1773038352,14.88,6723e555ae0247f1b29631e86d1cdb7c08719cdf19663850ffdc547b0c52854a
Sensor_Alpha,1773038353,15.92,1e8cacf573fc26b5233b4cc488d4235bf3b466668d8000ccc1784e830ee36394
Sensor_Alpha,1773038355,15.3,4a4b98e56afdbe175a082469dcc7acf735e9a574c70971677c5cd453ad7f471a
Sensor_Beta,1773038357,15.48,af5980a3ac1bde8174b94bc431540db1332a8c3a66719a7d23ec7cf495e5c465
Sensor_Delta,1773038359,14.47,b45f14060f54dac6453da1b96dceb5f620ce40307e32b63ce244349bda049715
Sensor_Delta,1773038361,14.66,b0316d6b88d2501b95832b314ff7a77fb4963d80cc544f96066466f2a7e0a828
Sensor_Alpha,1773038365,15.6,ec6a4b3db7b335fdbeca61079aac8053e4a40e7a8d8be07a4d6f3cea8bd894f7
Sensor_Gamma,1773038369,15.27,bf3e6c2867ed2efcfbdacdebad7f7929b1ed4611c4826c8cf04a33713e252089
Sensor_Beta,1773038372,15.96,66f98d8ec07c080961b0aa94f048fd6996c1ce2ca0af2337854d55ba689a74ab
Sensor_Delta,1773038375,17.29,4f3e8bd4558e0a429d82180147bc43bba557cb24c53c8a538505413bba219dc1
Sensor_Beta,1773038377,18.64,369ce2147f1868c70ce518d4e2850d27c38af2ec93461935bfbe0a1d0adb31b6
Sensor_Delta,1773038379,18.08,deadbeef13fb1e8be3a17a0c02594f195622963624b03a25ed88ca73f3f6ee09
Sensor_Delta,1773038380,18.89,22223bb89670b140ca835c9572bbfb6c3245afccb42001bdf98312288be518ca
Sensor_Beta,1773038381,19.29,0184cf159b819fe16136f92c11d31dd5d81c026db756d295afc127db5980d090
Sensor_Beta,1773038384,20.12,b5d005f43e7ebc11c5b4fb4bcf5b665221f94a862b170c0582d8be22ba4f7fa6
Sensor_Alpha,1773038386,19.0,0b9f6527b2672d10c014280829205f7f359224636da3675de772199b6d923478
Sensor_Alpha,1773038388,20.28,a5edcd0d70064556565eeb1663242eb592c07a79e5c6ec5b0ca2011c1f14831c
Sensor_Delta,1773038391,18.99,b4f3bd25e01c2d974415d0ababb300dae85c0826824ab411b01ad4d829f73290
Sensor_Gamma,1773038392,19.0,0b9f6527b2672d10c014280829205f7f359224636da3675de772199b6d923478
Sensor_Alpha,1773038393,19.43,b44b1e706e8133463a12631358c9574cba809ec1b91112c80573d68dc35a1e8a
Sensor_Beta,1773038395,19.22,6e1eb96ecb785d065732a1729976f726b97ca4565919caf3c2a7d9832706d487
Sensor_Delta,1773038399,18.92,973a0492b7a8a2b704642d88cad9ce40e25f332351eab963780f31c5d4279f64
Sensor_Gamma,1773038400,17.49,ed1e6016408268240f924711106e15eeeef174470c63880f91bacc50572af6da
Sensor_Gamma,1773038404,18.46,c28a4663fc82074554fd5c5c6d0db824959ac8eeafff0ac57eee68ff3f5b8250
Sensor_Beta,1773038405,18.14,f7223dbf9cdf1f0fe2dfc6f334937aaffbb05b0d761742b97678539c4e620d43
Sensor_Beta,1773038408,17.51,e405f9db61c18c71dd71baa0528b645bc0c0ccb778b592444db8234f769767a6
Sensor_Delta,1773038411,18.18,4dfc9eb46edb0355a60b7d32b25e789feccce71f30b060f2898b500811cd2fe0
Sensor_Gamma,1773038415,16.9,99e51650243919e4ce44cff126337d220c68092a3160cb46f3417891b1276c83
Sensor_Beta,1773038416,17.37,dad32b717378b0e718c30edea36aeb7385eb902b1131c785c66203124c600a25
Sensor_Gamma,1773038419,17.17,bb4fe61666aef7a31630546d6e2c9014ece25a21651b859cb3849e536d39fdfc
Sensor_Alpha,1773038423,17.75,5599a5ffc209f3cb660fa82f9743807bb3d6a98ec3a688a6e475ff380273c29e
Sensor_Alpha,1773038427,18.92,973a0492b7a8a2b704642d88cad9ce40e25f332351eab963780f31c5d4279f64
Sensor_Alpha,1773038431,19.66,367205c5025b86dfef19f7f24a25cc497bb09c530b4234445fe1c162213e589e
Sensor_Beta,1773038435,18.95,7e04a5fc919e3c3fcf94e7bce4be1a1dae853b33e698bcbae747f40b3a82b19b
Sensor_Delta,1773038436,17.94,432ade06bcc8abfb8bfcc7a541513761ca63bc27061841cf10719bad0914063b
Sensor_Beta,1773038440,18.1,8175287eb1069135a95e6a16ebfb2541371193c36650dda77eb3d15f04df7360
Sensor_Beta,1773038441,17.54,06b954e6892a6adaa9e5e544da81e4da7fb88b63e369757150a1d7b3d540d882
Sensor_Delta,1773038444,16.15,c51884e39799205001b1497fa73dab8e885c113a8869022d7b7bc6ce0cc8e5a6
Sensor_Gamma,1773038446,17.51,e405f9db61c18c71dd71baa0528b645bc0c0ccb778b592444db8234f769767a6
Sensor_Alpha,1773038449,17.59,31675308b163a6311ab30814319493bcd0a1310f80ecf31a5b0a98410dacef73
Sensor_Gamma,1773038450,18.79,dddacdc6681b24a39f9886f7699e0c942c84ab0b79c4eff61c27b70b9e8b09ab
Sensor_Delta,1773038452,19.88,176a186b3dc5e1855d347339f8e93430a618e635e70f881588ddf69f7c7874ee
Sensor_Delta,1773038453,21.24,14943f698abcc77ed862905c3a4a9fa325a3964fcff0a99640fe76ebb432fe3e
Sensor_Beta,1773038455,21.06,8bf1a0ee85690ee3e0f52111149d8f21ecc2d5d8dd56cb0a61e3016cab94e170
Sensor_Beta,1773038459,19.67,bccc6cb6d0eff191c0547ceb4d2720638a77627eef40f5289f6c9edc0f21a13a
Sensor_Beta,1773038460,20.68,fe21c6a571d3e92f0440ac3822c5dc39b7c7c086f717b0d6afb87dde9253f9c4
Sensor_Alpha,1773038462,20.78,686c918f6423db41f339af663079b03b4c0780844e9260c25289ad111a435782
Sensor_Gamma,1773038466,19.74,cb893975430ccdb555daa7d7b0dc6ca73d4bc0d2e9da73d8ceefe48275f9eab3
Sensor_Beta,1773038470,19.8,3b8d9b9768b9e466e1c1ae0c47c5e4d73280831f92360376f3a94488d23e9532
Sensor_Delta,1773038474,18.76,45426f36b33a3f1cf99fc5deba3cf0ba5e606773bf1eb0c56d81d460fed3cf77
Sensor_Beta,1773038477,20.1,b839139dac2c1ff3dd214184c7727434878d58b8a2f450c730b8167dc9b25c3f
Sensor_Alpha,1773038480,21.37,8feb01121e71b673aa3cc04781df6758bb3e78a2e1aeba2310957131fe9ca5a4
Sensor_Beta,1773038482,22.28,9f8e5f04c7c821d12f1bb726b59e2fbe8d0b7b9e8ea3337c0faa0d78a83e73d2
Sensor_Delta,1773038484,23.72,9e269410aae17fc86397e2df7bf5c4c7e0944e55bb7336b7acced3c1d30b8d5e
Sensor_Gamma,1773038485,24.9,c2b6a559c0ce92951367a90589d8de153937b823a591aa9195c6e2d11ad48ac9
Sensor_Alpha,1773038486,24.65,9b6ea71ef95677eb5f5a4bd4bdcb6f23d7216e73a9b93abb63ebade149e449e0
Sensor_Beta,1773038488,24.96,79e58284b30804d815cbbddfeb69a2a5f91ce294e53abebf6b1dafefec0511d5
Sensor_Beta,1773038489,25.13,b0a2de00d025f2c643522cb35901c0c183811cb9df351f79725f30cb429f9859
Sensor_Delta,1773038492,23.95,c13ec98cb3828b5c18bd3a8cd7be05264074964619f664b3cd9f85b8dfd01090
Sensor_Gamma,1773038493,22.49,c3a8ce716f45b85646e223b51372d45ae81817c8055aba967f5cc63553fcc669
Sensor_Beta,1773038495,21.88,bb9cc0bd765f0512ad6cf83daad6d22fbec8acf7475c139fc05483d0919a406d
Sensor_Gamma,1773038498,22.17,c162ab913863250ebddc8dd44426b725c26df699b69a52a8cb16d7b6fb4fcb4a
Sensor_Beta,1773038501,23.38,4f7c835329dab528555cfc4a8e760492da77c44d67d5603518b0109277290d3f
Sensor_Beta,1773038505,22.18,f70a6be2c2c6d133d2cdaaae0f525dec59d4e6a791f8513af06e9fdf78519d29
Sensor_Delta,1773038508,23.16,74d69407aae2ed7c2ae5f4b875898e922c32ec6c34b6436cc0ace6c62e31d08b
Sensor_Delta,1773038511,23.61,d9c245f2cec9eeb4f7b7f4bbf12745d977697421c07aad0c588884e2fba7ab29
Sensor_Delta,1773038512,23.51,572f65ecead59f2607c19da15a842fe4d8c69a31a5b6f695511d32568f56ad15
Sensor_Alpha,1773038513,22.13,9b7cbaaa3b6552facf02a8fa58f739424bf54218f84bfc5fe2e9bd7ae07fedfd
Sensor_Alpha,1773038515,22.05,0e80c9ebfa91ca1ac4a03939e014193642ff0d0e5afb28d3c5e2dd38d33e2b73
Sensor_Alpha,1773038518,21.24,14943f698abcc77ed862905c3a4a9fa325a3964fcff0a99640fe76ebb432fe3e
Sensor_Alpha,1773038519,22.61,6a1dbaed53eb7a4acbf65d7792dd8e2b20b7ab7e52d306403ecf03f3703348ae
Sensor_Gamma,1773038520,23.11,91a1e87ea6e8f22e49fe9dfb5871bd3a1f9f7ca24e8b3702cdd3f64efe372640
Sensor_Beta,1773038521,22.62,bf06765f0498a0eff491dc535a3ebcd54725efaf0546bd802b874de914dc8083
Sensor_Alpha,1773038523,23.5,a40d4b91af434855fa06354b852490410db21ab9196c1a1ac155f0c63ba80ef0
Sensor_Alpha,1773038524,23.72,9e269410aae17fc86397e2df7bf5c4c7e0944e55bb7336b7acced3c1d30b8d5e
Sensor_Delta,1773038526,23.99,092e621e69d0e9a8d275ecc9654296948513e01e2200f5980d543f46595862bd
Sensor_Beta,1773038530,24.53,c58b76276891bb0a701e99c462231e522ae9408df81b0204a73e4157aac96959
Sensor_Beta,1773038532,25.03,9378c681b04b12d8eba3e008c8e8f726ba9ba3b309c67d2560533fc82ac336cf
Sensor_Delta,1773038534,23.91,57b0631a4a3ecdeb29bad80b7990f6745f9cdddd22a28d07a85fceb309d0b5bc
Sensor_Delta,1773038535,23.66,0cc6b27701b8bf56005ec44214c909a56935c4a7f2f89128ada2d437e2a00d45
Sensor_Delta,1773038539,25.0,f47877a2dffbd49814cbaa03b94bc438cd551c2be2ee9acf87bff227ff19370d
Sensor_Beta,1773038541,24.16,6a4b6f76f15863d48a332eec958075065b4b33b7bfa85840642fe8405e92a4d8
Sensor_Alpha,1773038544,23.41,16669bd9a81cf2a11e21741a2f557fe268438828fe52aabc39d3346d49df25dd
Sensor_Gamma,1773038545,22.02,8191244cf3b744b5b809bbc0da6e6d73c0671457f0d2172b87bb7dac6cb4a5bd
Sensor_Beta,1773038546,20.97,65250ac44c158725831adc865a64013e7e2e8b2146b51316a065236d25a640dd
Sensor_Gamma,1773038547,22.09,3df348e0af91b62d344994921c56d3216d07204236caa3a9b79436055dbd54ed
Sensor_Gamma,1773038548,20.71,0134fed0d9d2c63ce30174095465d8a6cc4ac0f3b521d3c6bf6bb9ff385f8989
Sensor_Gamma,1773038551,20.49,f3d7fe232078d36a73df7b0b46cbf7e17dafdb860d552b432b70456dc320e25e
Sensor_Alpha,1773038554,21.54,deadbeef59f88e65fd01a5efbb00b1d17955120bf10ca8998b85c30365cd7823
Sensor_Delta,1773038555,21.33,b588c8812cfccfb29705d59e88f1a5575cadc2877a156b15cf1c1bf586db3427
Sensor_Delta,1773038558,22.0,c4184dd8d83bab370d7d994d5c4628c006fe8996840842d68607d99056fdad9d
Sensor_Alpha,1773038560,23.49,dfe67eedc8023781f2c07921bccb65c79288918928b4e4c9d06791e755531cd9
Sensor_Gamma,1773038561,24.27,c2f1b7a7915d7b1a6180b8411c23294455cd88fdf70a264f1076fe31b1348092
Sensor_Beta,1773038563,25.73,a3b8aa79730abff5ba630ad476798704e8ad985264c96bb81da44ef8de68c9d1
Sensor_Gamma,1773038565,24.77,564d83c1e16b1b82117b9129698a36c28eb4798a2968f58601ab63db7feb1e7d
Sensor_Alpha,1773038567,23.66,0cc6b27701b8bf56005ec44214c909a56935c4a7f2f89128ada2d437e2a00d45
Sensor_Delta,1773038569,22.92,be6af7261458fc8af290711646d35203407fffc64dc363b68d87709ecee3f1c9
Sensor_Beta,1773038571,24.09,0558224146b6a2cd108f8ea86d24a533e62f1e5d396cc0d9d00164139e5eb2ff
Sensor_Alpha,1773038574,22.62,bf06765f0498a0eff491dc535a3ebcd54725efaf0546bd802b874de914dc8083
Sensor_Beta,1773038576,21.81,43aaeabd559f73a84e5bbb56395235e054ac70f0957e0b306c07abfcd698f477
Sensor_Gamma,1773038578,22.1,c374e63f790b5b118884dfb36b0270d5be34a067d09ba50efc161f190ed0f351
Sensor_Beta,1773038582,21.39,774820614cdab4eecf4ae1b71db1873275ad965933709551a2c03205bcedeb4e
Sensor_Alpha,1773038583,19.94,6a2380765aea78ed3128d9df18dfd21e72cc83e690a5f85b6a35b6929495f369
Sensor_Beta,1773038586,20.67,03ebd8ca6d42930a230547de3ff29f230d6f6ced08e7676b0864d35c27460049
Sensor_Gamma,1773038588,19.61,79c99f5647141dc5302a0c76a20742d9db7b834226efc4c3deb06090abd433c0
Sensor_Gamma,1773038590,20.29,bbf9287f59ed7b8df9a1343be1efb1d6568b6bbb75c2e0982f649b5d0770f095
Sensor_Delta,1773038591,20.52,866aacb5c9523ba26ec170673fe500f1d9a8828cdc9d58ebe640a5918e47f420
Sensor_Beta,1773038592,21.86,abab62855578f09db29c4bba21313c683a3e3fbbc36630af4fbddd62bac6bde7
Sensor_Beta,1773038594,21.42,fd512a08214ce97bfb9a71bbbdaa8542a416b034a06bf7dee6f203c1ec246466
Sensor_Delta,1773038595,20.52,866aacb5c9523ba26ec170673fe500f1d9a8828cdc9d58ebe640a5918e47f420
Sensor_Delta,1773038599,21.94,deadbeefd748d0aaa036ea130097dda5867a0adba824def4bc2d66dd039653ad
Sensor_Gamma,1773038603,23.14,14721411f6025c1510d4336531bbea9e90afef423a5774eef5ab831297e614f0
Sensor_Gamma,1773038604,22.0,c4184dd8d83bab370d7d994d5c4628c006fe8996840842d68607d99056fdad9d
Sensor_Delta,1773038605,20.86,bab9ea6bcfbddb06a590872f46250fcc056698b3b905b9a9373f0ee4da056e99
Sensor_Alpha,1773038606,22.09,3df348e0af91b62d344994921c56d3216d07204236caa3a9b79436055dbd54ed
Sensor_Delta,1773038608,22.03,123790005331463b189d6279edfce10d4882287289637337f1824de61443f005
Sensor_Gamma,1773038609,21.43,5b01a7ee52c7dca82c4d86b1e2309ed89c49878409033cce26a33fce84d31975
Sensor_Beta,1773038612,19.96,ac749f4f8989d23cf51f938393379217c04ad444774e45cbb87bd815f84d7964
Sensor_Gamma,1773038616,19.86,8f79ec1630cc276c07ff615cc32e8d83cfe36d9c40da0924b11f9309e29b3187
Sensor_Alpha,1773038619,21.04,f6c376b7759165fa471953c05768a1c29a2a30f8504f0fff651f47724fe8d1e2
Sensor_Gamma,1773038622,20.28,a5edcd0d70064556565eeb1663242eb592c07a79e5c6ec5b0ca2011c1f14831c
Sensor_Delta,1773038625,21.51,e4bc00381e4661b99c4b36db37964dc7a776cf0066858e1486018502da1850fc
Sensor_Delta,1773038626,22.59,7ed91a6ccda0d7c857695d2fedb2c23f10fe7ba1850d83ffaaa07382cbe4d9bd
Sensor_Delta,1773038627,21.7,e57b2d538d1480467f12ecf4de5f0e35013ed7c8aed17409273202e75e4ac53c
Sensor_Gamma,1773038630,21.22,b8aefb0b9a4b0c88146d1afb38755848b00dc35fb6cbcdf9ef3ff4a14ab22f80
Sensor_Gamma,1773038633,21.37,8feb01121e71b673aa3cc04781df6758bb3e78a2e1aeba2310957131fe9ca5a4
Sensor_Delta,1773038634,20.77,477d9622ed80b4d515f2d01ec181e0514fd9db41551fbf40181a20781e2a1280
Sensor_Beta,1773038636,20.71,0134fed0d9d2c63ce30174095465d8a6cc4ac0f3b521d3c6bf6bb9ff385f8989
Sensor_Gamma,1773038639,20.88,62612ee9d5307775b79a54871ac5a7fb5fb393b42792a140b87dcebe92880f9f
Sensor_Gamma,1773038640,20.32,2bbf2d66f87126fea0ace721c51d7878461de7c8400f6f082c57b0f86f87a590
Sensor_Beta,1773038644,21.73,378b5a31b9cb50afee83c5a442fe8fe56d09ff10dae9ed9f5b5636d780e263c6
Sensor_Beta,1773038646,23.1,dd7e67246061f6578064ea0f97585706322e6a5c3e45acbb1c334b590e3b8a78
Sensor_Delta,1773038650,23.24,35e8fa039aba0f39e06683fbff8899dd1d6bd422c71c86a4856bf196d9943a94
Sensor_Delta,1773038653,22.85,8000f68930ad50eeedacf8ccb295cd5dcdd4c297905f0a49b2826fdf8626109c
Sensor_Delta,1773038657,22.97,1c0c562d583e738d601b4f97dd29947f04e3112cdc09d0f8d0388dbf1fc62f7a
Sensor_Delta,1773038661,21.71,1fbb5a767e6b645e32b42861a49afcf86fba7c891b77015b807cac49d3b52cb5
Sensor_Alpha,1773038665,21.99,d9a984c627191721576ae18534ad7861201117bec7048b478765d775e0e76908
Sensor_Delta,1773038666,21.76,f93d647c386de8ff1b983344d08280a2d2d6e0c285f49913b9af3aa27f0d4cdf
Sensor_Beta,1773038670,22.44,34e3ad23088335aaaaa55ebd44db3f25f3a6d33b69f47ba50bf87c3497959274
Sensor_Beta,1773038671,20.95,00b1abe63fd0842a4555e62d02a5c43b6952c29141e34b26273b5d44d601a0bb
Sensor_Alpha,1773038674,20.98,fdc9a4704f47df5649a4df5f140d997d8065087886baa58cb59b7384068df696
Sensor_Gamma,1773038678,19.69,5240df843333bb4c4ef446e219cfb0ede7ca40122bf5a544c383ab6d241ac384
Sensor_Gamma,1773038680,19.93,4e54d4f223e73cbaefbcb10aee6bdd5f9ff7e61379cc16d0d1e932dd2e2eeb2e
Sensor_Beta,1773038683,20.47,fd1faac81186537d5df18b1ee41837ea3f48194b3be881ec5bfa4fe41fb7f9b2
Sensor_Alpha,1773038687,19.66,367205c5025b86dfef19f7f24a25cc497bb09c530b4234445fe1c162213e589e
Sensor_Beta,1773038690,20.97,65250ac44c158725831adc865a64013e7e2e8b2146b51316a065236d25a640dd
Sensor_Alpha,1773038692,20.72,c90e0cb8475ad1a73c5afb2c669caeb1ff4e443000422c42291473891a1767ea
Sensor_Beta,1773038694,19.65,31b41445ab5f2a3a5545e740fd129a538f9e7358806c8f8e5c7265f7389eaf67
Sensor_Delta,1773038697,18.8,fe2174795619139815d31a17fbca0aacc7cc91dc9a2bd14dfb67c6f4c0e2b46c
Sensor_Alpha,1773038698,20.15,86e120dea9abca1f9567add4554dad881fdf8565a43ca22bad3f795795219f70
Sensor_Beta,1773038700,19.09,e7d8bd2791d9efc9d77b5d7b313da0b83852b3fe783c3639f014db1cb9db1135
Sensor_Beta,1773038702,19.33,30481c2021b67f51a16903142da0b69c75b08dd825edf23a6e34d3b4ceb85df7
Sensor_Alpha,1773038705,19.05,80423844c5701558e262fd40c0f1224bd6507553a9ce530d05a3736822a17de6
Sensor_Alpha,1773038708,17.55,89188be13fef59d3cbd9a8a504771c7fe0755827386fe2c4b6844b6fc8f29984
Sensor_Delta,1773038712,18.0,6ee955ef731625f5cae1e3fdced489fb74953127de6b83adcbce66932b26febc
Sensor_Beta,1773038716,18.26,6ccaef04ef4da55003aabe1548bb91e2ba297429b8e2765629480f54661dc633
Sensor_Alpha,1773038719,19.35,f642643788a4ff2cf01dafe74c345eb6bb18689262de068b2c4f2207ddb8a8e7
Sensor_Gamma,1773038723,20.64,c0401859e881ba6077215ae5d99dd185cde974150f778607d81da6d6bb0546f2
Sensor_Beta,1773038726,19.58,f06d166024bff3112d46d4bb475fe229213b55b717d31062a8d2cdf25146c123
Sensor_Alpha,1773038727,20.41,dfe1a13ffb6b74b868542d88f11db2bba6330afdd23db1855e7a13209943c7b2
Sensor_Alpha,1773038730,19.18,53f12d4383b0dbaabea8ee0414226a04b95694e540cc9d38d0e9d2f9838d3e44
Sensor_Alpha,1773038733,18.15,6353c6f781cdc94bb5926d9e2a1c217c60929c267a5af4f45e3e3331d48df367
Sensor_Gamma,1773038734,17.4,d0641b586dd5b6562791113cb91d037757fb988dd2f9d25e8a19ff23fd13eb32
Sensor_Alpha,1773038737,16.96,1ae7e3ebce98f84980486cd332fe892fb8ebfab4804e8792942335b2fc656e11
Sensor_Delta,1773038740,15.54,59a81a1e1a1bfec3cdad28f3b1a2ae2b0c89bc8558acf43e0c16919bee6f107c
